# mesh name: boxMesh
# primitive scorer name: eDep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
0,0,0,32.17831294910758,937.0794893315243,9
0,1,0,1.743,0.9508490000000003,9
0,2,0,35.52505197559629,677.0875241762226,9
0,3,0,77.2867816398084,1486.525464291203,14
0,4,0,15.15457301220825,167.7083343797065,16
0,5,0,48.71907633730171,1277.394074484466,14
0,6,0,0.275,0.019627,8
0,7,0,64.36503076049297,1605.087539848086,17
0,8,0,152.8224005411619,12110.93425020935,17
0,9,0,57.28729605993244,1369.354276410833,21
0,10,0,42.8535503428494,631.5536435858319,19
0,11,0,79.2781487952231,1952.427636106552,16
0,12,0,48.90144435590693,889.2754384984876,22
0,13,0,100.4805338287259,4586.174329460278,19
0,14,0,62.94889606364563,1438.498507622991,22
0,15,0,56.35895129232873,1146.092567656065,17
0,16,0,28.33901409748734,256.5644984503842,17
0,17,0,3.149999999999999,1.437274,19
0,18,0,27.13900000000001,324.1208730000001,18
0,19,0,87.26501290306282,1876.396917527173,19
0,20,0,107.640194173648,2894.237527770672,28
0,21,0,160.654731657412,4222.737410202896,28
0,22,0,86.0926519056803,1106.744259374025,31
0,23,0,125.7676374552056,3215.644628084939,27
0,24,0,70.96225676305095,1414.200207533964,27
0,25,0,144.2449686391988,4783.665852244787,23
0,26,0,81.29462764294733,2873.596994254517,20
0,27,0,113.2732804584324,2021.394430932827,24
0,28,0,93.26570231517726,2154.673616820198,26
0,29,0,61.34230673357505,954.2036692884819,29
0,30,0,78.15652487727847,1169.279519126729,32
0,31,0,51.75459802124902,2351.052134125639,23
0,32,0,133.9648394507359,3819.522894985952,26
0,33,0,127.6900097687815,2300.846096469783,26
0,34,0,174.873124654659,4987.334911192935,27
0,35,0,272.7076985295061,13065.56513414085,33
0,36,0,57.81379448291448,771.334301885738,34
0,37,0,114.5244185004586,4115.800869885109,24
0,38,0,92.84855438569315,1745.702786352457,28
0,39,0,101.2207649562133,3091.957421327235,19
0,40,0,77.29184823236223,1479.672870188583,27
0,41,0,76.51107431850053,2055.21336626495,27
0,42,0,110.1892218541872,4849.666182058576,21
0,43,0,87.5935858883777,1223.356654259627,29
0,44,0,110.2816704978536,4627.488943690098,21
0,45,0,175.3416427925992,7120.343667601664,25
0,46,0,211.8670648214836,8385.051959018727,30
0,47,0,190.7217968316247,5718.674309382758,32
0,48,0,107.4738179169277,1672.692067246317,34
0,49,0,148.7269389022146,4009.273142692685,29
0,50,0,128.8500719514277,5142.818915086047,25
0,51,0,227.1275909463663,5759.380378068738,31
0,52,0,117.7140507966615,3500.402576973437,25
0,53,0,202.9027511782812,5958.551355991865,33
0,54,0,152.3320063638372,2350.882486583105,33
0,55,0,145.9104717999488,3137.514069482125,31
0,56,0,198.6765826856484,5642.576477538535,35
0,57,0,252.4453152862901,8352.032782703875,30
0,58,0,186.5737158892736,6932.033256284682,40
0,59,0,86.99302472445217,2915.583258916345,35
0,60,0,246.3265789150503,8903.527566422119,33
0,61,0,154.5068576344277,4272.13193476125,34
0,62,0,197.9623030704141,8103.467696713918,31
0,63,0,119.9592695523582,3320.733849192753,21
0,64,0,96.84030116396482,1790.005117264467,24
0,65,0,208.3650852773033,8160.341233107962,31
0,66,0,193.6279002256126,4905.59665686577,31
0,67,0,56.41858054546562,680.2128469004978,23
0,68,0,55.74634338449154,1337.625354748813,29
0,69,0,102.1916261166824,2301.492594744681,29
0,70,0,155.9965242987025,4577.04958418812,33
0,71,0,265.6881876317108,12148.118485099,27
0,72,0,88.06210930508614,1267.43041608631,28
0,73,0,116.2389127893741,2986.028715423952,28
0,74,0,155.7142569707313,5032.454099428736,26
0,75,0,91.4842398245398,1502.901038860512,24
0,76,0,50.99177791842985,1345.844676049778,19
0,77,0,75.65984753602451,1581.777429727896,16
0,78,0,76.91951315055184,1513.553559355928,26
0,79,0,26.89753505745182,366.4643209477359,19
0,80,0,79.65637040656598,1748.690864704648,16
0,81,0,10.354859629977,58.20982322343837,15
0,82,0,33.96430948206173,368.1656964794756,14
0,83,0,173.3214921849905,9172.730310539164,11
0,84,0,39.84200000000002,837.0271520000013,16
0,85,0,62.66923768598768,1515.979620007427,14
0,86,0,67.0569288407556,1750.764237175324,18
0,87,0,87.87081279985995,2775.672940622097,19
